date,district,rain_mm,tmax_c,tmin_c,tavg_c
2022-07-29,Bundi,0.5318479,30.863674,24.266922,27.565298
2022-07-30,Bundi,12.613087,32.234,23.785364,28.009682
2022-07-31,Bundi,0.0,31.8221,24.203972,28.013035
2022-08-01,Bundi,0.0,31.478752,24.281439,27.880096
2022-08-02,Bundi,6.0077724,32.90218,24.551025,28.726603
2022-08-03,Bundi,5.6496153,32.323124,24.152271,28.237698
2022-08-04,Bundi,0.30830848,32.032703,24.97765,28.505177
2022-08-05,Bundi,6.447972,31.774868,24.314228,28.044548
2022-08-06,Bundi,23.355873,33.370228,24.07276,28.721493
2022-08-07,Bundi,0.41283476,31.246525,25.024242,28.135384
2022-08-08,Bundi,3.2484236,32.514328,23.981888,28.248108
2022-08-09,Bundi,0.0,33.476704,24.950188,29.213446
2022-08-10,Bundi,19.294437,32.30974,25.32127,28.815504
2022-08-11,Bundi,0.9439752,29.274097,24.75728,27.01569
2022-08-12,Bundi,10.137272,29.660961,24.051224,26.856092
2022-08-13,Bundi,37.786827,29.561405,23.458733,26.510069
2022-08-14,Bundi,14.495372,28.914913,23.344982,26.129948
2022-08-15,Bundi,20.181013,30.861416,23.49406,27.177738
2022-08-16,Bundi,24.840355,27.781368,23.342087,25.561728
2022-08-17,Bundi,21.395157,30.006721,22.81426,26.410492
2022-08-18,Bundi,6.2341366,30.714394,22.94819,26.831291
2022-08-19,Bundi,0.0,31.558498,23.482428,27.520462
2022-08-20,Bundi,1.4975679,29.93693,23.53482,26.735874
2022-08-21,Bundi,0.0,30.893978,23.802568,27.348274
2022-08-22,Bundi,133.93616,29.336592,23.11548,26.226036
2022-08-23,Bundi,57.035385,28.86102,22.637966,25.749493
2022-08-24,Bundi,2.2506983,28.999857,23.959732,26.479794
2022-08-25,Bundi,2.57398,29.389595,22.537886,25.963741
2022-08-26,Bundi,1.3950994,30.878368,22.920969,26.89967
2022-08-27,Bundi,2.3604236,31.987528,23.14729,27.56741
2022-08-28,Bundi,0.0,32.073547,23.62853,27.85104
2022-08-29,Bundi,0.0,32.491543,23.649004,28.070274
2022-08-30,Bundi,0.0,33.905106,24.139801,29.022453
2022-08-31,Bundi,0.032984596,34.76999,24.851835,29.810913
2022-09-01,Bundi,0.0,34.676655,25.485321,30.080988
2022-09-02,Bundi,24.153198,33.036068,24.372303,28.704185
2022-09-03,Bundi,8.648159,33.756435,24.270231,29.013332
2022-09-04,Bundi,0.0,33.25316,24.68754,28.970348
2022-09-05,Bundi,0.6195486,33.11921,24.222683,28.670946
2022-09-06,Bundi,0.0,33.85448,23.530722,28.6926
2022-09-07,Bundi,0.0,35.18779,23.92933,29.55856
2022-09-08,Bundi,0.0,35.485035,25.29193,30.388481
2022-09-09,Bundi,0.0,35.226597,25.685312,30.455956
2022-09-10,Bundi,1.5832909,34.75653,25.395655,30.076092
2022-09-11,Bundi,1.8750234,34.290592,25.181618,29.736105
2022-09-12,Bundi,0.17508939,33.5196,25.033878,29.27674
2022-09-13,Bundi,0.0,32.119354,24.83476,28.477058
2022-09-14,Bundi,4.943513,30.297493,24.121206,27.20935
2022-09-15,Bundi,10.966056,30.817772,23.551306,27.18454
2022-09-16,Bundi,8.066273,32.784622,23.654406,28.219513
2022-09-17,Bundi,0.35746485,33.282295,22.842464,28.06238
2022-09-18,Bundi,0.0,34.115517,22.503202,28.30936
2022-09-19,Bundi,0.0,34.608994,23.688808,29.148901
2022-09-20,Bundi,0.0,33.738983,23.764977,28.75198
2022-09-21,Bundi,0.62914205,32.177773,23.827194,28.002483
2022-09-22,Bundi,0.7171167,30.278366,23.655834,26.9671
2022-09-23,Bundi,23.563398,29.124908,23.359364,26.242136
2022-09-24,Bundi,34.83788,30.255362,23.20475,26.730057
2022-09-25,Bundi,0.0,32.430386,22.59543,27.512909
2022-09-26,Bundi,0.0,33.187775,22.973001,28.080387
2022-09-27,Bundi,0.0,34.178562,22.960938,28.56975
2022-09-28,Bundi,0.0,34.854538,23.543385,29.198961
2022-09-29,Bundi,0.0,35.28871,23.26653,29.27762
2022-09-30,Bundi,0.18453956,35.34636,23.182058,29.26421
2022-10-01,Bundi,0.0,35.272934,23.004532,29.138733
2022-10-02,Bundi,0.0,34.636868,22.889328,28.763098
2022-10-03,Bundi,0.0,35.007027,23.15854,29.082783
2022-10-04,Bundi,0.0,34.542706,22.590101,28.566402
2022-10-05,Bundi,0.0,34.006832,23.557905,28.782368
2022-10-06,Bundi,2.0977767,32.852184,22.946802,27.899494
2022-10-07,Bundi,0.59176564,30.213203,22.688454,26.450829
2022-10-08,Bundi,37.735092,28.449944,22.327461,25.388702
2022-10-09,Bundi,21.81318,29.641018,22.536371,26.088696
2022-10-10,Bundi,9.157207,31.370317,22.457132,26.913725
2022-10-11,Bundi,0.38172317,32.296467,21.511152,26.903809
2022-10-12,Bundi,0.0,32.84304,21.110558,26.976799
2022-10-13,Bundi,0.0,32.32359,19.062435,25.693012
2022-10-14,Bundi,0.0,32.72184,18.67875,25.700294
2022-10-15,Bundi,0.0,32.743114,17.93952,25.341316
2022-10-16,Bundi,0.0,32.55658,17.944237,25.250408
2022-10-17,Bundi,0.0,32.797703,17.847345,25.322525
2022-10-18,Bundi,0.0,33.490852,17.885418,25.688135
2022-10-19,Bundi,0.0,34.015465,17.870073,25.942768
2022-10-20,Bundi,0.0,33.925728,18.055607,25.990667
2022-10-21,Bundi,0.0,33.824562,17.716373,25.770468
2022-10-22,Bundi,0.0,33.638203,17.300507,25.469355
2022-10-23,Bundi,0.0,32.62801,16.66518,24.646595
2022-10-24,Bundi,0.0,32.076183,16.356543,24.216362
2022-10-25,Bundi,0.0,32.759438,16.135815,24.447626
2022-10-26,Bundi,0.0,33.561848,16.657795,25.109821
2022-10-27,Bundi,0.0,33.733368,17.471075,25.602222
2022-10-28,Bundi,0.0,34.035522,17.58232,25.808922
2022-10-29,Bundi,0.0,33.054226,16.863321,24.958775
2022-10-30,Bundi,0.0,32.030552,16.1363,24.083426
2022-10-31,Bundi,0.0,32.39017,15.372632,23.881401
2022-11-01,Bundi,0.0,32.846767,15.142549,23.994658
2022-11-02,Bundi,0.0,33.042355,16.086,24.564178
2022-11-03,Bundi,0.0,33.59547,16.30714,24.951305
2022-11-04,Bundi,0.0,35.03488,17.14782,26.09135
2022-11-05,Bundi,0.0,34.957874,17.135315,26.046595
2022-11-06,Bundi,0.0,33.798183,17.047918,25.42305
2022-11-07,Bundi,0.0,33.584133,17.323627,25.45388
2022-11-08,Bundi,0.0,32.30353,17.483664,24.893597
2022-11-09,Bundi,0.0,30.506771,17.830816,24.168793
2022-11-10,Bundi,0.0,30.721817,17.350117,24.035967
2022-11-11,Bundi,0.0,29.946352,16.883028,23.41469
2022-11-12,Bundi,0.0,30.143549,15.29648,22.720015
2022-11-13,Bundi,0.0,30.554726,13.241732,21.898228
2022-11-14,Bundi,0.0,30.629158,13.195802,21.91248
2022-11-15,Bundi,0.0,30.376324,14.414342,22.395332
2022-11-16,Bundi,0.0,29.330894,14.834093,22.082493
2022-11-17,Bundi,0.0,28.392385,12.608001,20.500193
2022-11-18,Bundi,0.0,28.087233,10.916708,19.50197
2022-11-19,Bundi,0.0,28.468197,11.715172,20.091684
2022-11-20,Bundi,0.0,28.027834,11.600269,19.814053
2022-11-21,Bundi,0.0,28.301693,12.482634,20.392162
2022-11-22,Bundi,0.0,28.561792,11.509461,20.035627
2022-11-23,Bundi,0.0,28.32761,11.154607,19.741108
2022-11-24,Bundi,0.0,28.30967,9.719732,19.014702
2022-11-25,Bundi,0.0,28.342876,9.401875,18.872375
2022-11-26,Bundi,0.0,28.487816,9.316645,18.90223
2022-11-27,Bundi,0.0,29.164253,9.40894,19.286596
2022-11-28,Bundi,0.0,28.49004,10.378893,19.434467
2022-11-29,Bundi,0.0,27.971066,10.950793,19.46093
2022-11-30,Bundi,0.0,27.215895,10.332847,18.77437
2022-12-01,Bundi,0.0,26.592817,9.847986,18.220402
2022-12-02,Bundi,0.0,26.54566,9.68053,18.113094
2022-12-03,Bundi,0.0,26.646986,10.442168,18.544577
2022-12-04,Bundi,0.0,26.14814,10.47983,18.313984
2022-12-05,Bundi,0.0,25.482119,10.515834,17.998976
2022-12-06,Bundi,0.0,25.348286,10.324482,17.836384
2022-12-07,Bundi,0.0,26.14189,9.332068,17.736979
2022-12-08,Bundi,0.0,27.006145,8.256839,17.631493
2022-12-09,Bundi,0.0,26.334688,9.211556,17.773123
2022-12-10,Bundi,0.0,26.656502,9.182195,17.919348
2022-12-11,Bundi,0.0,27.249939,10.538923,18.894432
2022-12-12,Bundi,0.0,27.626293,12.355462,19.990877
2022-12-13,Bundi,0.0,27.01626,13.670719,20.34349
2022-12-14,Bundi,0.0,26.274387,13.482553,19.87847
2022-12-15,Bundi,0.0,26.971422,10.86478,18.918102
2022-12-16,Bundi,0.0,27.730389,10.636421,19.183405
2022-12-17,Bundi,0.0,27.389553,9.69379,18.541672
2022-12-18,Bundi,0.0,26.883287,9.593572,18.23843
2022-12-19,Bundi,0.0,26.717144,10.0342045,18.375675
2022-12-20,Bundi,0.0,26.843225,9.853271,18.348248
2022-12-21,Bundi,0.0,26.162632,11.151842,18.657238
2022-12-22,Bundi,0.0,25.127544,11.158191,18.142868
2022-12-23,Bundi,0.0,24.779602,10.922337,17.85097
2022-12-24,Bundi,0.0,22.14154,9.850316,15.995928
2022-12-25,Bundi,0.0,22.03419,8.006839,15.020514
2022-12-26,Bundi,0.0,22.624609,6.4658136,14.545212
2022-12-27,Bundi,0.0,23.028282,6.825408,14.926846
2022-12-28,Bundi,0.0,25.622173,7.3616962,16.491936
2022-12-29,Bundi,0.0,27.167152,8.6375675,17.902359
2022-12-30,Bundi,0.0,26.717022,11.576465,19.146744
2022-12-31,Bundi,0.0,21.286808,9.919452,15.60313
2023-01-01,Bundi,0.0,21.874578,7.1356783,14.505129
2023-01-02,Bundi,0.0,21.392307,7.518339,14.455323
2023-01-03,Bundi,0.0,18.9081,7.1081767,13.008139
2023-01-04,Bundi,0.0,18.552773,6.067288,12.31003
2023-01-05,Bundi,0.0,18.75458,4.6372027,11.695891
2023-01-06,Bundi,0.0,19.947731,4.468244,12.207988
2023-01-07,Bundi,0.0,23.353027,5.2611103,14.307069
2023-01-08,Bundi,0.0,26.141504,7.466056,16.80378
2023-01-09,Bundi,0.0,26.200521,8.361399,17.28096
2023-01-10,Bundi,0.0,26.068558,9.535666,17.802113
2023-01-11,Bundi,0.0,26.388336,9.719197,18.053766
2023-01-12,Bundi,0.0,24.788784,12.856759,18.822771
2023-01-13,Bundi,0.0,23.142523,11.934386,17.538454
2023-01-14,Bundi,0.0,19.50594,9.454865,14.480402
2023-01-15,Bundi,0.0,18.976799,5.2161846,12.096492
2023-01-16,Bundi,0.0,19.740509,3.2108374,11.475674
2023-01-17,Bundi,0.0,20.429705,4.3932304,12.411468
2023-01-18,Bundi,0.0,21.04916,3.7894926,12.419327
2023-01-19,Bundi,0.0,21.931435,6.146002,14.038718
2023-01-20,Bundi,0.0,22.653957,8.049871,15.351914
2023-01-21,Bundi,0.0,23.519787,8.717185,16.118486
2023-01-22,Bundi,0.0,22.53684,9.995652,16.266247
2023-01-23,Bundi,0.0,22.282293,11.026442,16.654367
2023-01-24,Bundi,0.44461304,22.716457,12.140793,17.428625
2023-01-25,Bundi,0.0,20.868935,11.409041,16.138988
2023-01-26,Bundi,0.0,20.650131,11.452275,16.051203
2023-01-27,Bundi,0.0,21.641617,9.447261,15.544439
2023-01-28,Bundi,0.0,24.906496,7.3007097,16.103603
2023-01-29,Bundi,2.764832,21.301218,12.101086,16.701153
2023-01-30,Bundi,24.301481,19.734211,11.986153,15.860182
2023-01-31,Bundi,1.6176033,21.681358,10.895344,16.288351
2023-02-01,Bundi,0.0,22.372139,8.565337,15.468739
2023-02-02,Bundi,0.0,25.777521,7.916294,16.846909
2023-02-03,Bundi,0.0,27.566933,9.427473,18.497204
2023-02-04,Bundi,0.0,28.22763,9.854375,19.041002
2023-02-05,Bundi,0.0,29.37932,10.6526,20.01596
2023-02-06,Bundi,0.0,29.721287,12.509382,21.115334
2023-02-07,Bundi,0.0,27.08208,13.207507,20.144794
2023-02-08,Bundi,0.0,28.21363,10.533597,19.373613
2023-02-09,Bundi,0.0,30.879904,11.121754,21.000828
2023-02-10,Bundi,0.0,31.585318,14.157734,22.871525
2023-02-11,Bundi,0.0,29.741137,14.472221,22.106678
2023-02-12,Bundi,0.0,27.773006,12.231914,20.00246
2023-02-13,Bundi,0.0,26.234884,9.685029,17.959957
2023-02-14,Bundi,0.0,29.111437,10.472438,19.791937
2023-02-15,Bundi,0.0,32.118504,11.569944,21.844223
2023-02-16,Bundi,0.0,32.708515,13.129931,22.919224
2023-02-17,Bundi,0.0,32.180374,14.012814,23.096594
2023-02-18,Bundi,0.0,32.363846,13.950945,23.157394
2023-02-19,Bundi,0.0,33.667023,13.72214,23.694582
2023-02-20,Bundi,0.0,35.098953,15.055604,25.077278
2023-02-21,Bundi,0.0,33.353107,16.825136,25.089123
2023-02-22,Bundi,0.0,31.813383,16.00011,23.906746
2023-02-23,Bundi,0.0,31.56675,15.43613,23.50144
2023-02-24,Bundi,0.0,31.575935,15.104029,23.339981
2023-02-25,Bundi,0.0,32.268764,14.494545,23.381655
2023-02-26,Bundi,0.0,32.111675,15.196238,23.653957
2023-02-27,Bundi,0.0,32.572266,15.471333,24.0218
2023-02-28,Bundi,0.0,33.074863,15.641762,24.358313
2023-03-01,Bundi,0.0,32.146362,17.54553,24.845947
2023-03-02,Bundi,0.0,32.840816,17.47768,25.159248
2023-03-03,Bundi,0.0,33.512245,17.701086,25.606667
2023-03-04,Bundi,0.30643463,31.099548,18.46002,24.779785
2023-03-05,Bundi,0.845042,31.696247,17.338451,24.51735
2023-03-06,Bundi,0.0,32.487053,16.98705,24.737051
2023-03-07,Bundi,0.42593655,30.637262,17.047733,23.842499
2023-03-08,Bundi,0.025493132,30.339695,15.993668,23.166681
2023-03-09,Bundi,3.535972,30.094013,15.035515,22.564764
2023-03-10,Bundi,0.0,31.468449,15.402738,23.435593
2023-03-11,Bundi,0.0,32.948013,15.6454,24.296707
2023-03-12,Bundi,0.0,34.110077,16.725601,25.41784
2023-03-13,Bundi,0.0,34.29877,18.483501,26.391136
2023-03-14,Bundi,0.0,35.249363,18.24403,26.746696
2023-03-15,Bundi,0.0,34.170452,18.734123,26.452288
2023-03-16,Bundi,0.0,31.721876,21.272223,26.49705
2023-03-17,Bundi,0.0,30.139988,18.236313,24.18815
2023-03-18,Bundi,7.021335,30.002878,16.326223,23.16455
2023-03-19,Bundi,1.3021469,29.135767,17.226469,23.181118
2023-03-20,Bundi,2.8137388,27.584454,16.51396,22.049206
2023-03-21,Bundi,0.9575937,29.988651,15.727624,22.858137
2023-03-22,Bundi,0.0,30.223478,16.775131,23.499306
2023-03-23,Bundi,0.5789082,31.905392,17.661428,24.78341
2023-03-24,Bundi,0.0,32.18076,19.660126,25.920443
2023-03-25,Bundi,0.0,31.571619,18.923616,25.247618
2023-03-26,Bundi,0.0,32.533546,18.802744,25.668144
2023-03-27,Bundi,0.0,32.628983,18.538923,25.583954
2023-03-28,Bundi,0.0,33.850895,17.670576,25.760735
2023-03-29,Bundi,0.0,34.874043,19.077703,26.975872
2023-03-30,Bundi,0.0,32.773945,20.698137,26.736042
2023-03-31,Bundi,2.9715273,30.750147,17.67666,24.213404
2023-04-01,Bundi,5.431885,31.708672,16.631771,24.170221
2023-04-02,Bundi,0.0,33.40587,18.777605,26.091736
2023-04-03,Bundi,0.0,35.120342,19.335558,27.227951
2023-04-04,Bundi,0.08444034,33.81403,20.337868,27.075949
2023-04-05,Bundi,0.0046092216,34.433758,19.331417,26.882587
2023-04-06,Bundi,0.0,34.560402,20.189003,27.374702
2023-04-07,Bundi,0.0,34.946114,20.559605,27.75286
2023-04-08,Bundi,0.0,35.40252,20.4902,27.94636
2023-04-09,Bundi,0.14915058,36.228867,18.994507,27.611687
2023-04-10,Bundi,0.0,37.16626,18.51567,27.840965
2023-04-11,Bundi,0.0,38.28604,19.966272,29.126156
2023-04-12,Bundi,0.0,38.360638,21.404434,29.882536
2023-04-13,Bundi,0.0,38.451912,21.221336,29.836624
2023-04-14,Bundi,0.0,39.336777,23.428186,31.38248
2023-04-15,Bundi,0.0,39.861427,23.065037,31.463232
2023-04-16,Bundi,0.0,39.872578,23.752674,31.812626
2023-04-17,Bundi,0.0,40.08718,24.206614,32.146896
2023-04-18,Bundi,0.0,40.67908,25.41489,33.046986
2023-04-19,Bundi,0.0,38.933533,24.558235,31.745884
2023-04-20,Bundi,0.0,37.496136,24.8161,31.156116
2023-04-21,Bundi,0.0,36.83543,22.10335,29.46939
2023-04-22,Bundi,0.0,37.229774,20.716812,28.973293
2023-04-23,Bundi,0.0,35.292645,21.420513,28.356579
2023-04-24,Bundi,0.0,34.272907,18.982496,26.6277
2023-04-25,Bundi,0.0,35.961205,20.54461,28.252907
2023-04-26,Bundi,0.0,36.817207,22.146288,29.481747
2023-04-27,Bundi,0.17998487,37.144634,21.679993,29.412313
2023-04-28,Bundi,0.53497344,35.10961,22.660538,28.885075
2023-04-29,Bundi,6.0132217,30.652576,20.396904,25.52474
2023-04-30,Bundi,0.25247982,30.539127,21.082378,25.810753
2023-05-01,Bundi,16.662746,31.237156,18.431423,24.83429
2023-05-02,Bundi,2.5758615,32.825783,20.12252,26.474152
2023-05-03,Bundi,4.7596984,33.44568,20.181175,26.813427
2023-05-04,Bundi,3.6467743,34.71527,20.268343,27.491806
2023-05-05,Bundi,0.0,36.60161,21.895618,29.248613
2023-05-06,Bundi,0.0,38.420277,23.190372,30.805325
2023-05-07,Bundi,0.17209683,39.381073,23.197823,31.289448
2023-05-08,Bundi,0.0,40.23073,24.977455,32.60409
2023-05-09,Bundi,0.0,40.634644,23.69796,32.1663
2023-05-10,Bundi,0.0,40.494827,22.544098,31.519463
2023-05-11,Bundi,0.0,41.97407,22.542103,32.258087
2023-05-12,Bundi,0.0,43.15879,23.493376,33.326084
2023-05-13,Bundi,0.0,44.00429,24.972376,34.488335
2023-05-14,Bundi,0.0,42.832726,27.106813,34.96977
2023-05-15,Bundi,0.0,41.5528,24.407658,32.98023
2023-05-16,Bundi,0.0,40.654087,25.710909,33.1825
2023-05-17,Bundi,0.032264553,40.74594,27.798864,34.272404
2023-05-18,Bundi,0.0,40.493893,25.79726,33.145576
2023-05-19,Bundi,0.0,41.35527,26.496933,33.9261
2023-05-20,Bundi,0.0,42.603764,27.05858,34.831173
2023-05-21,Bundi,0.0,43.30861,28.220446,35.764526
2023-05-22,Bundi,0.0046092216,43.245026,28.564692,35.904858
2023-05-23,Bundi,0.0,42.67557,28.263184,35.469376
2023-05-24,Bundi,0.0,39.890686,28.244122,34.067406
2023-05-25,Bundi,3.3147154,37.890175,22.248384,30.069279
2023-05-26,Bundi,9.324348,36.08485,19.990265,28.037558
2023-05-27,Bundi,0.0,37.259228,24.29131,30.775269
2023-05-28,Bundi,1.3803469,35.66558,24.819925,30.242752
2023-05-29,Bundi,8.213647,36.097275,21.633291,28.865284
2023-05-30,Bundi,0.0,35.0666,23.375952,29.221275
2023-05-31,Bundi,3.9014027,36.29825,21.841259,29.069754
2023-06-01,Bundi,0.0,37.406803,22.377722,29.892262
2023-06-02,Bundi,1.1230121,38.581734,24.655756,31.618744
2023-06-03,Bundi,0.95675874,39.36789,26.13985,32.75387
2023-06-04,Bundi,2.4568477,37.14664,24.34352,30.745079
2023-06-05,Bundi,0.0,39.2324,24.363663,31.79803
2023-06-06,Bundi,0.0,40.581448,25.495335,33.03839
2023-06-07,Bundi,0.0,40.36737,24.64984,32.508606
2023-06-08,Bundi,0.0,41.45902,26.900385,34.179703
2023-06-09,Bundi,0.4647667,40.85114,26.041477,33.44631
2023-06-10,Bundi,0.0,40.660973,28.130575,34.395775
2023-06-11,Bundi,0.0,41.443363,28.34899,34.896175
2023-06-12,Bundi,0.0,41.325657,28.673336,34.999496
2023-06-13,Bundi,0.0,40.783764,28.725111,34.754436
2023-06-14,Bundi,0.0,39.365696,28.649271,34.007484
2023-06-15,Bundi,0.0,38.98706,28.201414,33.59424
2023-06-16,Bundi,0.0,37.974403,27.865282,32.91984
2023-06-17,Bundi,0.0,35.252724,26.98762,31.12017
2023-06-18,Bundi,0.55765486,34.213722,25.562614,29.888168
2023-06-19,Bundi,50.15725,31.811123,24.331078,28.0711
2023-06-20,Bundi,32.122627,33.66174,24.948732,29.305237
2023-06-21,Bundi,3.2137377,35.305557,25.162281,30.23392
2023-06-22,Bundi,3.816821,34.89953,26.155231,30.52738
2023-06-23,Bundi,1.2825465,35.70092,25.957582,30.82925
2023-06-24,Bundi,0.14704093,36.17983,26.719177,31.449503
2023-06-25,Bundi,16.094099,32.730373,23.992125,28.361248
2023-06-26,Bundi,7.3594947,32.2899,24.593367,28.441635
2023-06-27,Bundi,14.957921,33.183228,23.903927,28.543577
2023-06-28,Bundi,1.6445221,32.823174,24.59932,28.711246
2023-06-29,Bundi,6.511834,32.06933,24.699505,28.384417
2023-06-30,Bundi,6.418295,30.944466,23.913145,27.428806
2023-07-01,Bundi,16.772036,32.739178,24.490547,28.614862
2023-07-02,Bundi,1.8081648,33.97574,24.46468,29.22021
2023-07-03,Bundi,0.0,35.86801,25.634176,30.751095
2023-07-04,Bundi,0.15686244,36.59642,26.635056,31.615738
2023-07-05,Bundi,1.6121216,36.519875,26.321386,31.420631
2023-07-06,Bundi,2.144195,34.899475,24.59819,29.748833
2023-07-07,Bundi,0.8602427,33.9509,24.856691,29.403797
2023-07-08,Bundi,25.265923,32.462246,24.51456,28.488403
2023-07-09,Bundi,4.7659855,32.11333,24.969322,28.541327
2023-07-10,Bundi,12.892797,31.633736,24.30637,27.970053
2023-07-11,Bundi,9.8741255,32.892513,24.709423,28.800968
2023-07-12,Bundi,0.0,33.547802,24.878523,29.213161
2023-07-13,Bundi,0.0,33.994934,25.544487,29.76971
2023-07-14,Bundi,3.6594303,33.05132,24.77512,28.91322
2023-07-15,Bundi,0.16651566,32.598335,25.828842,29.213589
2023-07-16,Bundi,39.013775,32.101715,24.843403,28.472559
2023-07-17,Bundi,25.149485,32.238964,25.148556,28.69376
2023-07-18,Bundi,2.1006567,33.13217,25.514769,29.323471
2023-07-19,Bundi,0.3758664,32.89495,24.981346,28.938148
2023-07-20,Bundi,7.835478,34.51989,25.778444,30.149166
2023-07-21,Bundi,0.0,34.93631,26.589785,30.763046
2023-07-22,Bundi,0.41911995,33.97055,25.54073,29.75564
2023-07-23,Bundi,4.0078645,33.444347,25.060696,29.252522
2023-07-24,Bundi,30.302979,33.64657,25.289036,29.467802
2023-07-25,Bundi,11.19873,32.356617,25.1302,28.743408
2023-07-26,Bundi,0.24303198,32.95044,25.605295,29.277866
2023-07-27,Bundi,6.5076976,33.127747,24.69494,28.911343
2023-07-28,Bundi,17.248466,31.60025,25.104528,28.35239
2023-07-29,Bundi,11.368173,30.140024,24.07045,27.105236
2023-07-30,Bundi,1.3416185,30.947409,24.225416,27.586412
2023-07-31,Bundi,1.8787142,32.047333,24.371004,28.209167
2023-08-01,Bundi,0.24291474,32.53827,24.81065,28.67446
2023-08-02,Bundi,2.815353,30.914396,24.985449,27.949923
2023-08-03,Bundi,0.25749475,29.672964,24.20416,26.938562
2023-08-04,Bundi,0.0,29.830112,23.97484,26.902477
2023-08-05,Bundi,0.08272836,30.866835,24.624657,27.745747
2023-08-06,Bundi,6.1746607,30.923811,24.041676,27.482742
2023-08-07,Bundi,0.0,30.498158,23.976088,27.237122
2023-08-08,Bundi,0.0,31.051584,24.221128,27.636356
2023-08-09,Bundi,0.0046092216,31.869217,23.591972,27.730595
2023-08-10,Bundi,0.0,32.334747,23.897299,28.116024
2023-08-11,Bundi,0.0,32.54563,24.04906,28.297346
2023-08-12,Bundi,0.0,32.139023,23.711437,27.92523
2023-08-13,Bundi,0.0,31.198748,23.857117,27.527931
2023-08-14,Bundi,0.0,31.80911,24.127003,27.968056
2023-08-15,Bundi,0.0,33.34481,24.370102,28.857456
2023-08-16,Bundi,1.6366545,33.284687,24.382006,28.833347
2023-08-17,Bundi,0.1060121,33.232674,24.39658,28.814627
2023-08-18,Bundi,0.19069292,33.5262,24.333872,28.930035
2023-08-19,Bundi,3.7011905,33.109768,24.06724,28.588505
2023-08-20,Bundi,5.6736374,32.766094,24.987383,28.87674
2023-08-21,Bundi,1.6438254,32.969788,24.747944,28.858866
2023-08-22,Bundi,0.6838253,33.226696,25.020338,29.123516
2023-08-23,Bundi,3.2346468,29.677694,24.201468,26.93958
2023-08-24,Bundi,0.017351054,30.553501,23.897015,27.225258
2023-08-25,Bundi,0.0,31.926226,23.773293,27.849758
2023-08-26,Bundi,0.0,32.355473,24.187061,28.271267
2023-08-27,Bundi,0.0,32.50364,23.619207,28.061424
2023-08-28,Bundi,0.0,32.733833,24.058933,28.396383
2023-08-29,Bundi,0.0,33.07605,24.131283,28.603666
2023-08-30,Bundi,0.0,34.60939,24.03716,29.323277
2023-08-31,Bundi,0.0,35.30085,24.643698,29.972275
2023-09-01,Bundi,0.0,35.833977,25.310337,30.572157
2023-09-02,Bundi,0.0,35.91807,25.125381,30.521727
2023-09-03,Bundi,0.0,35.691635,24.814655,30.253145
2023-09-04,Bundi,0.0,35.544746,24.957222,30.250984
2023-09-05,Bundi,0.0,35.685463,25.082317,30.38389
2023-09-06,Bundi,2.4476042,33.430584,23.6647,28.547642
2023-09-07,Bundi,2.1351748,33.670216,23.665352,28.667784
2023-09-08,Bundi,4.257918,33.12766,25.0096,29.06863
2023-09-09,Bundi,5.984669,32.25894,24.372894,28.315918
2023-09-10,Bundi,0.4101117,33.261738,24.157259,28.7095
2023-09-11,Bundi,0.5802404,33.54942,24.478855,29.014137
2023-09-12,Bundi,13.0462475,32.763073,24.598537,28.680805
2023-09-13,Bundi,8.01317,32.51073,24.611969,28.56135
2023-09-14,Bundi,0.6413245,32.365555,24.426798,28.396175
2023-09-15,Bundi,8.507457,33.236267,24.342955,28.789612
2023-09-16,Bundi,11.196109,30.547472,24.715181,27.631327
2023-09-17,Bundi,14.358627,28.401756,23.365505,25.88363
2023-09-18,Bundi,6.291838,29.08258,22.486221,25.7844
2023-09-19,Bundi,2.881505,31.632978,23.12419,27.378584
2023-09-20,Bundi,0.40227717,33.176365,24.002033,28.5892
2023-09-21,Bundi,0.0,34.186413,24.421915,29.304165
2023-09-22,Bundi,0.0,33.361214,24.612782,28.986998
2023-09-23,Bundi,3.024854,33.851326,24.247593,29.04946
2023-09-24,Bundi,3.585603,33.892628,24.32468,29.108654
2023-09-25,Bundi,0.023046108,34.186123,24.12383,29.154976
2023-09-26,Bundi,5.765039,34.403122,24.124458,29.26379
2023-09-27,Bundi,2.9111521,34.405094,23.816095,29.110596
2023-09-28,Bundi,2.5152912,34.803337,23.014107,28.908722
2023-09-29,Bundi,0.0,35.2197,22.183697,28.701698
2023-09-30,Bundi,0.0,35.754387,21.763334,28.758862
2023-10-01,Bundi,0.0,35.39614,21.394928,28.395535
2023-10-02,Bundi,0.0,35.58036,21.518154,28.549257
2023-10-03,Bundi,0.0,35.93623,20.860373,28.3983
2023-10-04,Bundi,0.0,35.77069,20.153992,27.962341
2023-10-05,Bundi,0.0,35.85163,20.18567,28.01865
2023-10-06,Bundi,0.0,35.793888,21.248976,28.521431
2023-10-07,Bundi,0.0,35.831,21.576897,28.703949
2023-10-08,Bundi,0.0,35.92383,21.759182,28.841505
2023-10-09,Bundi,0.0,35.838753,22.627352,29.233051
2023-10-10,Bundi,0.0,35.551758,22.18563,28.868694
2023-10-11,Bundi,0.0,35.87154,21.211954,28.541748
2023-10-12,Bundi,0.0,36.05354,21.08188,28.56771
